,Headline,Body text,Meta Tags
3953,Copdale Made A Mockery Of Our Stalwart Policemen,"Whenever I have trouble around the home I can always count on the Men in Blue to come to my house and help me. Like the time when my wife Toots and I could not find our wrench and the sink was dripping like the River Jordan in the Holy Land. Well, we called the policemen and they came screeching to our home with their sirens and whistles and told us not to call them unless it was an emergency, and they gave us a ticket. But by that time the sink had stopped leaking. But I recently saw a motion picture entertainment in which the police officers were not the men of honor who I have been lucky enough to pay for with my tax dollars. No, these men were scoundrels who would try to drown the nephew of their ex-wives in an above-ground swimming pool like the kind you would often see back in the days when pool parties and novelty napkins were in fashion. And then the man pulled a gun out of his underpants and started shooting into the air. Bang! Bang! Bang! went his gun. And then he ran away and lived in a tower so that the other bad police officers could not find him and pull him over and arrest him because they would probably just shoot him because that is what they tried to do in the first place. The movie Coptown starred a number of actors who I am told are popular among the audiences today. First, the movie starred Stan Sylvester as a sheriff with a drinking problem. The problem was that every time he drank, he would get in his car and almost hit a deer, he would be so snookered! But Mr. Sylvester starred in another movie called The Rock about a fellow who boxed and boxed until someone punched his head clean off like a melon. At least, that is how I think it ended. Back in the Service, there was a young scrapper named Jersey Jenkins who used to engage in fisticuffs with a Chinaman who we captured up near the 15th parameter. And I won a lot of money betting on Jersey Jenkins before he was killed while trying to fix a boiler. I do not know what happened to the Chinaman, but I imagine he went on to his Great Reward. Another actor in Cop City was the great actress Annabelle Scorpie. She had a smile that would turn a sailor into a filthy bison, she did. I enjoyed looking at that actress, especially when she showed her smile. It seems she has been remembering to brush her teeth, which is important for the acting. I predict that she will win an Oscar one day, but I do not know when the Oscars are so who is to say? Perhaps she will win another award instead, like the awards they give to the firemen if they could squirt the bucket on the telephone wires with a powerful hose. Then, in the movie, the best scene was a scene where the man went to set things right, but they shot off a mighty gun only inches from his ear and he went deaf and he had to go get them even though he had ringing in his ears. I spent some years working next to a metal punch, and it made me get ringing in my ears that lasted throughout the Eisenhower era. I would often cry to my wife, ""Toots! Stop this ringing in my ears because it is driving me crazy, and I am going to eat poison!"" But she couldn't do anything about it. It is the sound of pain. Copburg is the best movie I have ever seen, except for Beetlejuice. It has another actor in it of some note, Mr. Bobby Dinero, who you may remember from parts one and three of the Godfather movies. Mr. Dinero wore a wig and a fine suit, because he worked for the police finding out which police were pulling their weight and which police needed a good kick in the pants. I do not know if he was the man to give them a kick in the pants, but he certainly looked like he could! I was shaking in my boots looking at him, because I thought he looked like the Reaper. But I am still here, so he must not be. The best part in this movie was when the men drove across a bridge in their cars, and it was just like driving across a real bridge in a real car. And I know, because I was there when they opened the bridge across the Gulf of Portland in the late '50s. But back then, you could drive across it without having to pay the lady in the booth who had false eyelashes. These modern times! I would recommend you see the Cop movie if you like movies about cops, or even if you just like movies about the Big City and the people who live there. But I would not recommend this movie be seen by children, because it was filled with foul language and saucy dames. In conclusion, let me just say that this was a good movie, but it was not that good of a movie, now that I think about it. I have changed my mind. Cop Place is not a very good movie. Do not waste your money on it. We need to send Hollywood a lesson. Maybe then they will listen to us, who pay for the tickets! Until next time, I'll see you on the Silver Screen. But do not put salt on the popcorn because my blood pressure will put me in the grave. (My wife, Toots, made me write that.) Mr. Danielson's column is reprinted with permission from The Butternut Gazette in Butternut, OH. It has been edited for the sake of clarity.","opinion, entertainment, commentary, vol 32 issue 04, archie arch danielson, entertainment"
3954,Porn Star Doesn't Want To Direct,,"entertainment, news in photos, vol 32 issue 04, entertainment"
3955,Baseball Hall Of Fame Elected To Hall Of Fame Hall Of Fame,"MAPLEWOOD, NJ'In a gala ceremony Monday, the Baseball Hall of Fame was inducted into the Hall of Fame Hall of Fame. Said Hall of Fame Hall of Fame president Darrell Quinlan: ""There have been many extraordinary Halls of Fame through the years, but few quite so extraordinary as the Baseball Hall of Fame, with its long, proud tradition of inducting only the most extraordinary baseball players into its ranks."" The Baseball Hall of Fame joins such legendary Halls of Fame as the Rock and Roll Hall of Fame, the Aviation Hall of Fame and the College Football Hall of Fame in the Hall of Fame Hall of Fame.","entertainment, news in brief, vol 32 issue 03, entertainment"
3956,Nation's Tracy Chapman Fan 'Can't Wait' For Lilith Fair,,"entertainment, news in photos, vol 32 issue 03, entertainment"
3957,Shake-Up Among Cast Of Hit Show ABC World News Tonight,"NEW YORK'In a bold move to stay ahead of the competition in the ratings war, producers of the hit program ABC World News Tonight announced Monday that star Peter Jennings ""will not survive next season."" The secrets of exactly when and how the Jennings character will die are being kept closely guarded by the producers. Speculation from television-industry insiders, however, has ranged from Jennings' getting hit by a mortar shell while covering a February '98 civil war in Turkey to his perishing in a tragic newsroom fire. ABC is already aggressively promoting Jennings' last episode, airing spots promising ""The ABC World News Tonight you must not miss."" Addressing a group of Capital Cities/ABC shareholders Tuesday, World News Tonight executive producer Roone Arledge explained the move. ""Yes, our ratings have been strong of late: Last year's Flight 800 episode did huge numbers, as did the sweeps-week Oklahoma City bombing plotline,"" Arledge said. ""But in this business, you constantly need the big hit, the big 'zazz' that will keep people glued to the screen. This should give us that hit."" With the precise date of Jennings' final episode a mystery, many observers predict a season-long ratings blockbuster for World News Tonight, with viewers tuning in nightly out of fear of missing his death. According to Washington Post TV critic Russell Lembeck, if announced in advance, the death episode could be the show's most-watched ever, eclipsing even the season-ending April 1981 ""Who Shot Reagan?"" cliffhanger. ""As you probably recall, the American public had to wait until the September 4, 1981, season opener to find out if Reagan got assassinated,"" Lembeck said. ""That summer of '81, the only thing people talked about was whether they thought the president would live or die. It was a brilliant move on ABC's part."" Jennings, a World News Tonight fixture since the late '70s, is widely credited for the show's enduring popularity. He brought ABC viewers news of the Challenger explosion in 1986, was in Berlin for the 1989 toppling of the Berlin Wall and, in 1996, added intrigue to the show by poisoning David Brinkley. ABC News fans were excited by Monday's announcement. ""I'll be sure not to miss the Jennings finale'this could be even bigger than the wedding episode,"" said Bill Hodges of Covington, KY, referring to the 1989 on-air wedding between Jennings and Barbara Walters. ""The only problem is, now we may never find out if he's really Cokie's father."" Despite the huge ratings sure to be generated by the death of the Jennings character, it could backfire in the long run, with detractors citing NBC's decision to ""kill off"" NBC Nightly News star Tom Brokaw in 1993. Massive viewer protest caused them to bring back Brokaw, in the form of a robot duplicate, but only after the show's ratings suffered a substantial drop from which it has yet to recover. Arledge said: ""We've been trying for years to match the huge ratings we got with the Gulf War'which also won an Emmy for set design'but viewers didn't respond to our midseason Unabomber capture the way we'd hoped. We knew that we needed a big gun, a blockbuster plotline to jolt people."" ""We toyed with the idea of bringing back Brinkley,"" Arledge continued, ""but the 'It was all a dream' thing has been done to death. In the end, we decided, 'Let's start phasing out the old guard and bring in some new blood."" According to Arledge, once Jennings dies, the show's lead anchor role will go to 26-year-old model/journalist Rock Palmer. ""Get ready, ladies,"" Arledge said. Arledge said that the younger, more attractive Palmer should provide a strong lead-in for 20/20's Deborah Roberts, Barbara Walters and Lynn Sherr, hyped in recent promotional spots as ""The Bitches of ABC.""","entertainment, tv, media, news, vol 32 issue 03, entertainment"
3958,Comics At The Movies,A slew of action comic-book heroes are slated to follow Spawn and Stell to the big screen in the coming months. Among the films:,"entertainment, comics, infographic, vol 32 issue 03, entertainment"
3959,"Local Moviegoer Signs $70, 10-Picture Deal With Cineplex Odeon","LOS ANGELES'In a deal that has sent shock waves through the entertainment industry, Cineplex Odeon, the nation's second largest movie-theater chain, has agreed in principle to a 10-picture, $70 deal with Harrisburg, PA, bank teller Douglas Phelps. The blockbuster deal, first reported by Variety and subsequently confirmed by Cineplex Odeon vice-president Michael Katz, is believed to be the largest ever signed between a film distributor and a moviegoer. ""This is a real coup for Cineplex Odeon,"" Katz said. ""With his incredible movie-going track record, Doug Phelps has to be considered one of the nation's most consistently box-office drawn."" The deal was finalized Monday evening during a meeting between Phelps and Jennifer Van Brocklin, 19, a ticket seller at Harrisburg's South Towne Multiplex theater. Phelps paid for the entire deal up front, giving Van Brocklin four $20 bills in exchange for a legally binding contract in the form of a Cineplex Odeon ""Bonus Savings Pak"" and $10 change. Phelps then returned one of his newly acquired discount movie passes to Van Brocklin in order to gain admission to Conspiracy Theory, which multiplex sources say was showing in theater five at the time. While the 10-picture Bonus Pak deal is expected to save Phelps, long known for his patented ""cross-legged"" style of viewing, an estimated $10 on regularly priced movie admissions, many believe that it is Cineplex Odeon that stands to gain the most from the deal. According to Variety editor Ron Sacks, Phelps' presence will strongly draw other moviegoers to Cineplex Odeon theaters. ""In Douglas Phelps, Cineplex Odeon has signed a guy who can put people in the seats,"" Sacks said. ""He has a proven track record of good movie choices: This summer, he avoided Batman & Robin, Buddy and The Fifth Element, sensing trouble. Of the two Nicolas Cage movies out, he chose Face/Off, not Con Air. That's the kind of instinct you can't teach. Believe me, where Doug Phelps goes, others will follow."" Movie-industry insiders project that Cineplex Odeon could net an additional $57.50 in concessions-stand revenue from the deal if Phelps averages a $3.50 large popcorn and $2.25 medium drink purchase over the course of the 10 pictures. There is still no word as to what film Phelps will see next, though a neighbor, who wished to remain anonymous, said that he recently overheard Phelps' girlfriend saying she wanted to ""see something romantic this weekend."" The report has prompted speculation that he will take her to see Picture Perfect, starring Jennifer Aniston, though many question whether the film meets Phelps' quality standards. As a result of the blockbuster Phelps-Odeon deal, other major theater chains are now scrambling to develop their own stables of top-notch moviegoers. On Tuesday, Loews Cinemas signed Council Bluffs, IA, math teacher Sandra Lombard to a five-picture deal whose terms remain undisclosed. Sony Theaters is said to be near closing an unprecedented 12-picture, $75 deal with Philadelphia-area dentist Larry Mushnick. Mary Barton, a Sony spokesperson, denied rumors that her company was once approached by Phelps. ""As far as I know, none of Sony's five clean, air-conditioned theaters in the Harrisburg area were visited by Mr. Phelps prior to his deal at [the South Towne Multiplex],"" Barton said. ""While we wish Mr. Phelps a pleasant movie-going experience at Cineplex Odeon, we are confident that our own pantheon of diverse, dynamic cinema fans will continue to make Sony Theaters the place for watching films."" Reaction to Monday's deal was mixed among the moviemaking public. ""I don't have a problem with it,"" said Los Angeles-area actor Sylvester Stallone, 49. ""The guy ought to be paid whatever the market will bear."" New York writer-director Nora Ephron, however, questioned the priorities exemplified by the deal. ""When a person is getting a $10 discount just to watch movies, while a hard-working actress like my friend Carrie Fisher makes less than a million per, it's time we started re-examining our values as a society.""","entertainment, movies, news, vol 32 issue 02, entertainment"
3960,Lilith Fair Fever,"Lilith Fair, the all-female tour started by singer-songwriter Sarah McLachlan, is the hit of the summer concert season. Why are so many responding to it?","entertainment, infographic, vol 32 issue 02, entertainment"
3961,Tomm Lasorda To Enjoy Sensible Dinner,,"entertainment, news in photos, vol 32 issue 02, entertainment"
3962,Baseball Slugger On Pace To Hit 60 Women,,"entertainment, news in photos, vol 32 issue 01, entertainment"
3963,"Oprah's Contraceptive Club Prevents 450,000 Pregnancies In First Month","CHICAGO'Television talk-show host Oprah Winfrey, regarded by many as the most powerful woman in the media, has once again taken the TV industry by surprise with the success of her on-air Contraceptive Of The Month Club. The much-hyped follow-up to her hugely successful Book Of The Month Club, the four-week-old Contraceptive Club has already prevented an estimated 450,000 unplanned pregnancies. Just as some doubted that Winfrey would be able to convince her couch-bound, sub-literate viewers to read, many observers were skeptical that she could pull off the seemingly impossible task of explaining contraception to her working-class, constantly breeding audience. ""The response has been incredible,"" show producer Liz Frey said. According to Frey, sales for last month's featured contraceptive device, the Leafbreeze(TM) Spermicidal Vaginal Sponge, more than quadrupled in the weeks following its selection. During last month's special episode, the studio audience watched carefully and was uncharacteristically quiet as Winfrey explained, slowly and with no big words, the fundamentals of reproductive biology and family planning. In doing so, Winfrey exposed her largely white, female, unemployed, lower-middle-class audience to the concept of ""pregnancy avoidance"" for what was, in most cases, the first time in their lives.
""Oprah's right,"" said Shelley Collica of Jackson, MS, a longtime Oprah viewer and mother of seven. ""I never looked at it quite this way before, but if you think about it, there's no reason that a woman has to be pregnant all the time."" Oprah's Contraceptive Club is being promoted not only on episodes of her show, but also on a series of 30-second tie-in ads featuring various housewives dancing around their living rooms to uptempo Motown music and giving the ""thumbs up"" sign while repeating the catchphrases ""I'm Not Pregnant For The First Time, And It Feels Great!"" and ""Contraception Is A-Oprah-K!"" The club's success has been so overwhelming that many leading contraceptive manufacturers are clamoring to have their product be next month's featured selection. ""Sales of the 'female condom' have been disappointingly low, due largely to the public's perception of condoms as a 'male-identified' purchase item,"" said Lydia DeVos, a spokesperson for Dylex Pharmaceuticals, the company that first developed the female condom. ""But since the vast majority of Oprah's viewers have never even heard of a condom in any form to begin with, we feel that a plug on her show could spark a major surge in our sales."" Public-relations executives from Trojan, Sheik and 'Phragmtastic! are also aggressively lobbying for selection by Winfrey's club. With Winfrey's latest crusade another unqualified success, even the most skeptical concede that her power to get TV viewers to unflinchingly do whatever she tells them is virtually limitless. Among Winfrey's future ventures: an ""Eating With A Knife And Fork Club""; a ""Not Throwing Things On The Floor Club""; and, perhaps most ambitious of all, a Breathing With Your Mouth Closed instructional videotape.","entertainment, television, news, vol 32 issue 01, entertainment"
3964,CNN And The Movies,"CNN journalists have come under fire for a number of recent appearances in films, including The Lost World and Contact. What do you think about the mixing of journalism and Hollywood?","entertainment, american voices, vol 32 issue 01, entertainment"
3965,The Black Men Was A Black Time At The Movies,"It has been said that there is no better time to see movies than during the summer time. Back when the world was young and long before the Great War, they made good movies all year round. But now they only make movies for us to go and see and for me to review during the months of the summer season. These movies are called blockbuster movies, I suppose because people would bust their blocks in order to see them. But I did not want to bust my block to see the new movie called The Black Men starring Mr. Tommy Jones and his young colored sidekick, Will Barnaby. Why do they no longer allow a man to smoke a fine cigar at the pictures? I think that a time spent in the bijou should be a time of relaxation, and I know of no better way to relax than with a fine cigar like the ones rolled by the young ladies of Cuba who are Cuban ladies who take their pants down and roll the cigars with their legs like they did before the devil man Fidle Castor took over the country and John Fitzgerald Kennedy (our president) told us that we could no longer buy cigars from the Cuba country which is located, I believe, somewhere south of the Florida state in the great American Southwest. Hello to everyone in Florida! I appreciate the oranges and sunlight provided by you when you go to work for the greater good of the country, unlike the lad who works at Hardee's in my neighborhood and who so often forgets that I am partial to catsup. I called my editor, Steve, and asked him if he would like for me to give him my two cents on the new Black Men movie, which was recently released with much fanfare, judging from the commercials I have read. But my editor, Steve, told me that he would not like for me to review that movie but if I wanted to I could review a taped videotape of an old Gene Autry movie because he knows that I am from the old days of Hollywood, when Gene Autry used to spin his guns like periscopes and shoot the villains of the Old West. Now those were movies! So I had to go see the movie called Men Wearing Black by myself, because my editor, Steve, would not pay for a ticket and Toots (my wife of 52 years) told me that I would have to go see the movie by myself because she does not appreciate the art of the film. I do not know why they call the movie I went to review Black Men, because only one of the two men who star in the picture is a black rapping man. Perhaps it is because of the color of their suits, which are black. There are also many space monsters in the movie, including one that is actually a dog. You should see Mr. Jones shake the dog! Toots does not let me smoke cigars because she says it is bad for me and she does not want to be made a widow. So I do not smoke the cigars except for when I play poker with Thomas. But Thomas went on to his Great Reward in 1978, after he contracted a serious cold because his wife forgot to tell him to wear his shoes out in the snow. I decided that when I was at the movies, I would enjoy a fine cigar like I used to when I would attend the theater as a young man. But the people in the theater told me that it was not allowed. What do they know? They cannot even deliver the paper on time. I mean the younger generation, of course, who delivers my paper, but sometimes they forget to deliver the Green Sheet, and I cannot read the funnies, not because I cannot read, but because the funnies are not there, only news from all corners of the globe. And the obituaries. Also in the movie I saw there was a space ship. I lit my cigar at the movies and, my God, you would not believe the ruckus it caused when I lit my cigar. First of all, the lady behind me told me to put out my cigar but I did not pay attention to her because she carried herself as if she were a member of the lower gentry. Then a man told me to put my cigar out. Then another man told me to put my cigar out. Then another man told me to put my cigar out. And then another man told me to put my cigar out. I ask you, where are their manners? Then a young man approached me who identified himself as the manager of the establishment, but he was dressed in the sneakers. I assumed he was giving me guff, so I told him I would not put out my cigar. Then another man told me to put my cigar out. Then the manger said, ""Hey, you, you can't smoke cigars in here!"" and I told him I could and he said I couldn't. And then he said he would call the police, and it was then that I decided I had enough, so I put out my cigar and wrote down his name. The name of the young man who told me I could not smoke a fine cigar in his theater was named Phillip. I told him I would write his name in my column and besmirch his good name, and he said fine, so I am now going to write his name in my movie review. His name is Phillip, and his theater did not treat me with any hospitality like I treat people when they come to visit me and Toots (my wife) but the only person who comes to visit us is my nephew, Kenneth, and he hasn't come for a visit in quite some time. Because he is in college. Go Cougars! Men Black is not a very good movie. I could not relax because I was so worried that my cigar would burn me to bits, even though I put it out. I was worried that it would start my blazer on fire. The movie was about men from the stars, and they looked quite strange in their unusual costumes and with many eyes on their heads. Do not go to see that movie, as it is not very good and I was not allowed to smoke a cigar. The good old days! Those were the days. Until next time, I will see you on the Silver Screen, and I will not try to smoke a cigar anymore in Phillip's theater if he lets me come back some day, but he told me never to come back. But where else does he expect me to see a movie? At the dump? They do not show movies at the dump! Mr. Danielson's column is reprinted with permission of The Butternut Gazette in Butternut, OH. It has been edited for the sake of clarity.","opinion, entertainment, commentary, vol 31 issue 24, by archie 'arch' danielson, entertainment"
3966,Entertainment Tonight Acquires Exclusive Preview Footage,"HOLLYWOOD, CA'In an unprecedented act of journalistic subterfuge, Entertainment Tonight has acquired preview footage from the set of the upcoming action film Maximum Heat, giving ET viewers a rare opportunity to see a portion of a film that will not be in theaters until fall. The New Line Cinema release, starring Steven Seagal as an Army Ranger and reformed arsonist who joins forces with the FBI to track down his former criminal mentor, was not intended to be viewed, whole or in part, by the general public until its theatrical release in October. Despite the strict ban, at approximately 7:11 p.m. EST Monday, ET aired the footage, which shows Seagal punching a stuntman and flipping him over his shoulder, then turning around to strike a third performer. Director Joseph Merhi is then heard yelling, ""Cut!"" ET host Mary Hart commented: ""Although Maximum Heat doesn't sizzle onto the big screen until October, we've got an exclusive first look especially for ET viewers."" According to ET producer Gavin Burnhardt, the on-set footage was acquired via secret infiltration of the film's publicity department by veteran ET investigative reporter and former Miss America Leanza Cornett. Cornett used an inside connection at New Line, assistant publicist Stacey Klein, to obtain a special all-access pass to the film's Hollywood set. Then, in what Hollywood insiders are calling an ""ET exclusive,"" Cornett brought a cameraman to the film's set and taped an estimated 10 minutes of never-before-seen, behind-the-scenes footage. Following the taping, Cornett fled on foot, arriving safely at ET's studio several blocks away with the footage intact. During the frantic escape, Cornett also managed to snatch a videotape of the film's trailer and conduct a four-minute interview with Seagal about the direction his film career has taken and how happy he is in his new marriage. ET intends to use both pieces of footage in upcoming episodes. Upon hearing of the covert operation, New Line publicist Dean Schwab said: ""I am shocked and appalled at what ET has done, all in the name of airing scenes from this film. Maximum Heat is intended for viewing in a movie theater, by paying customers. The only mitigating factor I can think of is that this will help promote the film at no cost to us."" Added Schwab: ""On October 19thÅEEÄ¶ the 'Heat' is on!""he Maximum Heat scoop is considered to be ET's most controversial since last November's exclusive preview of Paramount Pictures' Star Trek: First Contact. Since ET is also produced by Paramount, the matter was dealt with internally and never went to trial. ET co-host Bob Goen defended Cornett's journalistic tactics and praised her for ""her tenacity and bravery."" Said Goen: ""Leanza was absolutely determined to get this story, and, like any good reporter, that's exactly what she did. By the way, I can't wait to see Maximum Heat. It looks fantastic.""nn","entertainment, tv, media, news, vol 31 issue 24, entertainment"
3967,George Lucas Announces Gala 21st Anniversary Star Wars Rerelease,"HOLLYWOOD, CA'Next summer's blockbusters will have some old-fashioned competition when the Star Wars trilogy gets a special 21st anniversary re-release in 4,600 theaters nationwide. George Lucas officially announced his rerelease plans Monday at 20th Century Fox headquarters. 'In 1998, Star Wars will be 21 years old. As part of the celebration, we wanted to give Star Wars fans of all ages a chance to see the films the way they were meant to be seen'on the big screen,' he said. 'For the kids who were too young to see these movies when they were out last year, this should be a magical event.' Also slated for next year: a special home-video release of Star Wars: Master Edition in celebration of the 16th anniversary of the film's video-store debut in 1982. Lucas promised brand-new footage in all the upcoming releases: 'If you haven't seen Return Of The Jedi with the sandstorm scene,' he said, 'then you haven't seen it at all. You have been ripped off.'","entertainment, news in brief, star wars, vol 31 issue 24, entertainment"
3968,"Jimmy Stewart: 'Please God, I Want To Live Again'","BEDFORD FALLS, NY'Legendary actor Jimmy Stewart, who died last week at age 89, begged God Monday for another chance at life. ""Get me back! Get me back! I want to live again!"" Stewart shouted from a snow-blown bridge. ""Please God, let me live again!"" Despite the impassioned plea, God decided not to permit Stewart to return to earth. His longtime guardian angel, Clarence, refused to comment, saying only, ""I think I'll have another rum punch."" Friends and family gathered at Stewart's home Tuesday to pay tribute, singing ""Auld Lang Syne"" and praising him as ""the richest man in town."" They denied rumors that God's decision was due to a 1929 sex scandal in which the beloved star was seen giving money to town tramp Violet Bick.","entertainment, news in brief, vol 31 issue 23, entertainment"
3969,Learning Channel Switches To All-Gilligan Format,"ROSSLYN, VA'In a move considered inevitable by cable-industry insiders, The Learning Channel announced Monday its decision to give up attempts to package educational material for the commercial television market. Beginning July 15, the network will switch over to an ""All-Gilligan"" format. ""To hell with learning,"" said Mark Almond, head of programming for the struggling network at a press conference announcing the changeover. ""I mean, who were we kidding? A commercial station with programming that focuses exclusively on educational topics? Who wants to sit home and watch a bunch of penguins laying eggs or some crap like that? Gee, that should really pull in the ratings."" ""Christ!"" Almond added. ""Who needs it?"" According to a network press release, under TLC's new format, viewers will enjoy 24-hour Gilligan availability. ""Beginning July 15 on The Learning Channel, there will be Gilligan, and the Skipper, too, as well as the millionaire and his wife,"" read the press release for the new format, which is being heavily promoted by TLC with the new catch-phrase, ""Learning? Pfft!"" The format switch is considered the most significant cable-industry retooling since The History Channel adopted its current all-Hitler format in 1994. TLC officials say that many new programming formats were considered by the network before the decision to go all-Gilligan, including: all-Danza, all-psychic, all-Manimal, and all-spandex aerobic crotch thrusting. ""We opted for the Gilligan-centered programming strategy after research indicated that there was no other show'whether sitcom, game show, drama, cartoon, musical-variety, or anything else'that required less intelligence to watch and comprehend,"" vice-president of programming Bob Hile said. Plovis-area nine-year-old Timmy McWimmy, a member of TLC's new target demographic, was pleased with the announcement. ""It's funny how they can't get off the island. When Gilligan tries to get off the island he always messes up, and then they have to stay,"" McWimmy said, moments before spilling a popsicle on himself. Sub-literate pre-teens, however, are not the only demographic group the all-Gilligan format targets. ""The widely varied cast of characters presents us with many opportunities for broad-based market penetration,"" TLC sales director Martin Vogler said. ""The presence of Ginger, the movie star, provides the kind of sex appeal for adult male viewers that our learning-directed programming sorely lacked. Also, the wholesome Mary Ann draws viewership among mothers between 30 and 55; the Howells will attract high-income 55- to 70-year-olds, and the presence of the Professor ensures that there will still be enough science-based content for us to retain our old viewers who might still be interested in learning."" The fact that most Americans have already seen and memorized every episode of the critically panned mid-'60s sitcom is ""of little to no concern,"" TLC executives said. ""Studies show that easy recognizability of deeply ingrained icons plays a greater role in positive viewer response to a program than does the desire to follow an unfamiliar narrative,"" Vogler said.","entertainment, tv, news, vol 31 issue 21, entertainment"
3970,Rupert Murdoch Acquires Cable,"LOS ANGELES'Media-industry giant Rupert Murdoch made perhaps his most significant move ever Monday, acquiring cable for his L.A.-area mansion for an estimated $35 a month. ""This puts me in strong TV-watching position well into the next century,"" said Murdoch, who, according to a Wall Street Journal report, also paid a $50 hook-up fee as part of the deal. ""With some 50 channels now in my possession, my vast media empire cannot be rivaled."" Murdoch acquired the stations by using his vast holdings and market influence as leverage against his local cable provider, who, sources say, approved the deal within four to five seconds. Murdoch promised that the cable acquisition will pave the way for ""a historic ass-couch merger.""","entertainment, news in brief, vol 31 issue 21, entertainment"
3971,Star Trek Introduces Alien Character With Totally Different Forehead Wrinkles,"HOLLYWOOD, CA'In a move expected to spark debate and excitement among fans, Star Trek: Deep Space Nine producers announced Monday that next week a new alien character will appear on the show possessing ""completely different"" forehead wrinkles from those of any previous alien. According to make-up artist Rick Baker, ""We're very excited to feature a character whose forehead wrinkles look nothing like those of either a Klingon or Romulan or Bajoran or Ferengi or Cardassian. They're like no other forehead wrinkles we've ever created.""","entertainment, news in brief, vol 31 issue 20, entertainment"
3972,I Am Fucking Insane,"Hello, friends, just a few random thoughts from yours trulyÅEEÄ¶. Five minutes with Walter Matthau is like 10 years in an Ivy League schoolÅEEÄ¶. It's a shame what's happening in SarajevoÅEEÄ¶. There is nothing more pleasurable than spreading butter all over you"" and watching TVÅEEÄ¶. Don't count out Olympia Dukakis in the 1953 Oscar raceÅEEÄ¶. If you see my good friend Harry, tell him to give me a callÅEEÄ¶. Kudos to those fine folks who make Bugles so consistently deliciousÅEEÄ¶. I just thought of a great question to ask Jan Michael VincentÅEEÄ¶. Boy, do I hate this shirtÅEEÄ¶. What's that guy over there doing?ÅEEÄ¶. The Amish make fine housesÅEEÄ¶. I wish Freddie Prinze was alive today so we could both laughÅEEÄ¶. Some of the most beautiful women in the world work in dinersÅEEÄ¶. Sex after 60 may be a challenge, but I like challengesÅEEÄ¶. If I had four awards to give, I would give them all to the Golden GirlsÅEEÄ¶. I cannot wait to see what the producers of Logan's Run are up to nextÅEEÄ¶. Teach a poor city kid how to love and you've made the world slightly betterÅEEÄ¶. Help, I'm stuck on a ledge!ÅEEÄ¶. Get out of my house!ÅEEÄ¶. Please don't ever leave me againÅEEÄ¶. What in God's name am I talking about here, anyway?ÅEEÄ¶. Look up ""'ll find a picture of Shields & YarnellÅEEÄ¶. I don't give a fuck who you are; I paid the goddamn billÅEEÄ¶. The difference between top-shelf vodka and bottom-shelf vodka is only a few dollarsÅEEÄ¶. Kudos to the Jews and all the ways they entertain usÅEEÄ¶. I am always amazed at the depth of TV's Angie, Donna PescowÅEEÄ¶. My earwax is impactedÅEEÄ¶. Shoes make the man, but it takes men and women working together to make a pair of shoesÅEEÄ¶. Cutting down on sugar oogramming Bob Hile s","opinion, entertainment, commentary, vol 31 issue 20, larry king, entertainment"
3973,Summer Blockbusters,"This summer, Hollywood is releasing more big-budget blockbusters than ever before. What are the top films due out?","entertainment, infographic, vol 31 issue 20, entertainment"
3974,ABC Announces Ellen Will Come Out In Every Episode,"BURBANK, CA'In an effort to maintain the stunning 36.2 rating for Ellen's recent coming-out episode, ABC announced Monday that the show's main character will discover that she is a lesbian on every future episode of the show. ""We don't want to give too much away,"" said ABC programming VP Fred Gamble, ""but Ellen is going to make a shocking announcement this Wednesday. And every Wednesday after that.""","entertainment, news in brief, vol 31 issue 18, entertainment"
3975,Eric Clapton Ossifies,,"entertainment, news in photos, vol 31 issue 18, entertainment"
3976,A&E Biography Host Peter Graves Comes Out In Ellen-Inspired Ratings Grab,"LOS ANGELES'In an Ellen-like ploy for higher ratings, the producers of A&E's Biography have chosen to reveal the homosexuality of host Peter Graves. ""I am a gay man,"" Graves announced Monday on the season-ending episode of Biography, which chronicled the life of silent film legend Buster Keaton. As clips from Keaton's film career were shown, Graves spoke of the joy he has long derived from the committed, loving relationship he enjoys with his longtime partner, Stan. ""I love my boyfriend Stan more than anything in the whole world,"" Graves said. No sponsors pulled out of the show.","entertainment, news in brief, vol 31 issue 16, entertainment"
3977,Jenny McCarthy Lured To Fox Network By Bright Light,,"entertainment, news in photos, vol 31 issue 16, entertainment"
