,Headline,Body text,Meta Tags
170,Clinton Blown Away,"by Delicious Flavor of Trident Gum WASHINGTON, D.C. (AP)' President Clinton is recovering today after being 'shot dead' by the flavor of Trident Sugarless Spearmint Gum late Monday night. The President was walking out of the Washington Hilton, where he had just given a speech, when he received three 'bursts of taste' from the gum, which was quickly wrestled out of his mouth by Secret Service agents. 'That's some gum!' screamed the President as he was pulled into his limousine and hurried to Memorial Hospital, where he was pronounced 'satisfied on arrival' by Dr. Robert Orson, the president's personal physician. 'The President was struck three times on the tongue by the most delicious gum he's ever had,' Orson said. 'His taste buds never had a chance.' According to eyewitnesses, the President was waving to the crowd and talking to Secretary of Defense William Perry when, unseen by Secret Service agents, the gum snuck into his mouth. 'You could see immediately something had happened,' Perry said. 'He began to smile broadly and his eyes lit up. The third chew is what got him. The first two just opened his eyes to the taste, but the third sent him reeling into a whole new vista of flavor.' The entire nation was glued to its television sets throughout the night, mourning what TV commentator George Will termed 'the death of our collective gustatory innocence.' Vice President Al Gore has assumed temporary duties as Chief Executive while doctors and security personnel stay on a 24-hour Flavor Watch. Meanwhile, questions are being asked about how a gum so staggeringly delicious could have been allowed into the President's mouth in the first place. Spokesman Roger Vasquez confirmed today that the Secret Service had closed its file on Trident Sugarless Spearmint gum in 1993, believing it to be 'insufficiently minty' to pose a security risk to the President. 'Were we wrong? Obviously,' Vasquez admitted. 'This is a gum that should not have been allowed within 20 feet of the President. That's how mint- astic it is!' This is not the first time Trident gum has struck a Chief Executive, according to Trident executive Howard Stanton. In 1976 President Gerald Ford was 'gravely wowed' when shaking hands at a San Francisco campaign stop. But that incident was before Trident began using aspartane, a remarkably sweet sugar substitute, in its gum. 'The two chews inflicted on President Ford, while flavorful, were only moderately chew-licious,' Stanton said. 'But our new sugarless gum is indistinguishable from regular gums and carries five times the palate-pleasin' power of our 1976 brand.' Harry Williams, a taxi driver from Portland, Oregon, echoed the thoughts and feelings of a nation. 'Of course you see this kind of thing all the time on TV, but when it happens to the President. . . it's unfathomable. Unfathomable that Trident Sugarless Spearmint gum is so delicious.' 'At least he didn't get a chance to see how long-lasting the flavor is,' Stanton noted. 'That would have been a national ordeal that might never have ended'a Vietnam of flavor!'","politics, archive, presidents, news, vol 29 issue 10, politics"
171,Bosnian Cease-Fire Celebrated With Massive Ocean Animal Sing-A-Long,,"world, archive, graphical feature, vol 29 issue 08, the onion"
172,Everybody's Naming They Babies 'Shawanda',"CHICAGO'Urging everyone to lighten up and 'save the pearl-clutching' for real problems, local catcaller Will Snyder confirmed Friday that he was not sure what the big deal was because he'd love it if a woman referred to him as a fat, stuck-up bitch. 'No one ever calls me a dumb filthy whore when I'm headed home after a long day of work, but you know what, it sure would be a nice thing to hear every now and then,' said Snyder, 27, adding that it would be a tragedy if the political correctness of the #MeToo era had reached a point where it might prevent a woman from walking close behind him for several blocks and then telling him he was an ugly, uptight cunt who needed to be fucked hard. 'Honestly, what's the problem? I'd be flattered if some girl blocked my path on the sidewalk, grabbed her crotch, and told me my big slutty lips would look great on her pussy. That's a compliment in my book, so don't act all offended when you hear that kind of thing from me.' The catcaller then reportedly sighed and reiterated his long-held position that there wasn't much he could do about it, because they were 'all a bunch of frigid dykes.'","local, archive, graphical feature, vol 29 issue 08, local"
173,Amtrak to Face Japanese Bullet Train in Crash-Off '96,"WASHINGTON'With its vote to adopt a resolution denouncing the freshman's congresswoman behavior, the House of Representatives formally censured Alexandria Ocasio-Cortez Friday for employing the sexist slur 'fucking bitch' in a speech on the House floor the day prior. 'The representative from New York's 14th District is hereby condemned for her unapologetic enunciation of these hateful, abusive words, which not only brought disgrace to this esteemed body but were incredibly demeaning to all womankind,' House Minority Leader Kevin McCarthy said as he read aloud the official rebuke, adding that as a woman herself, Ocasio-Cortez should have known better than to speak aloud the unconscionable term, let alone read it into the Congressional Record. 'Her appalling speech of July 23 does not reflect the values of the United States Congress, nor does it reflect the example we wish to set for our children'especially our daughters. While this body will not ask what prompted her to adopt such unprofessional language, it will require the representative to issue an immediate apology to her colleagues or face further disciplinary action for her misconduct.' In his own words, McCarthy went on to observe that it was too soon to tell just how far back Ocasio-Cortez had set 'young ladies' in Congress with her 'hysterical' outburst.","world, archive, graphical feature, vol 29 issue 08, the onion"
174,Area Trash Collector is Stench-sational,"CHICAGO'Urging everyone to lighten up and 'save the pearl-clutching' for real problems, local catcaller Will Snyder confirmed Friday that he was not sure what the big deal was because he'd love it if a woman referred to him as a fat, stuck-up bitch. 'No one ever calls me a dumb filthy whore when I'm headed home after a long day of work, but you know what, it sure would be a nice thing to hear every now and then,' said Snyder, 27, adding that it would be a tragedy if the political correctness of the #MeToo era had reached a point where it might prevent a woman from walking close behind him for several blocks and then telling him he was an ugly, uptight cunt who needed to be fucked hard. 'Honestly, what's the problem? I'd be flattered if some girl blocked my path on the sidewalk, grabbed her crotch, and told me my big slutty lips would look great on her pussy. That's a compliment in my book, so don't act all offended when you hear that kind of thing from me.' The catcaller then reportedly sighed and reiterated his long-held position that there wasn't much he could do about it, because they were 'all a bunch of frigid dykes.'","local, archive, graphical feature, vol 29 issue 08, local"
175,What Do You Think?,,"politics, archive, graphical feature, vol 29 issue 08, politics"
176,Weather Map,,"local, archive, graphical feature, vol 29 issue 08, local"
177,PR Firm Kills Innocent Child,"Kills is a Harsh Word,' Spokesperson Says The prestigious Chicago-based public relations firm of Lawler, Schneider & Epps, whose impressive client roster includes such giants as RJR/Nabisco, PepsiCo and Bristol-Myers/Squibb, killed an innocent child yesterday, beating 7-year-old Chicago resident Jamie Wood to death in a secluded section of Grant Park. ''Kills' is a harsh word,' said Lawler, Schneider & Epps spokesperson Elaine Scott of the murder. 'We prefer to think that a young boy sadly passed away in a manner that was sudden, unfortunate, and perhaps even avoidable. We are taking significant steps to ensure that such a thing never happens again.' According to police reports, late Monday night, several top executives from Lawler, Schneider & Epps cornered Wood and began taunting him and asking him where his mommy was. When the frightened Wood began to run, the executives chased the boy down and repeatedly hit him about the face and neck with a metal pipe. Cook County coroners pronounced the boy dead at the scene. 'This incident was largely the result of miscommunication among senior firm executives,' said John Smalley, Senior Account Supervisor in charge of the firm's food and beverage accounts. 'Somewhere along the way, signals got crossed and the go-ahead was given to begin smashing Jamie's skull with a pipe. Once that happened, everyone was under the impression that the plan was to batter the boy mercilessly.' In a damage control effort, the firm has undertaken a major PR campaign playing up the fact that it has never taken a child's life before. In addition to television and magazine ads, billboards will be put up all over Chicago reading, 'Thanks to Lawler, Schneider & Epps, Over Two Million Children Are Still Alive in Chicago Today.' Says another one: 'Lawler, Schneider & Epps: Chicago's Only 'Kids First' PR Firm. Why Else Would We Have Never Killed One Before?' One magazine ad favorably compares the firm to a farm thresher, a piece of equipment that, on average, results in the accidental death of 15 children each year. 'Who would you trust your children to?' the ad reads. 'The creative minds at Lawler, Schneider & Epps? Or a deadly farm thresher?' According to Cook County D.A. Laurence Kirby, the PR executives involved in the killing will likely have to stand trial, a possibility that excites them. 'We're all very excited to see how the American justice system works,' said David Walsh, a Senior Copywriter implicated in the murder. 'Being put on trial gives us the rare chance to see it all from the inside. We couldn't be happier with this turn of events.' If found guilty, Walsh and the others face life imprisonment, and possibly execution. 'Being put to death would be an exciting new experience,' Walsh said. 'I'm sure it's something I'd never forget. Nothing could really be better than that.' According to Senior Partner Matthew Epps, despite the tragic loss of young life, much good has come out of the fatal beating. 'The Wood family is far better off without Jamie,' he said. 'This will save thousands of dollars a year on food and clothes for an extra child, and free up nearly $80,000 that would have gone to his college education. Plus, Jamie's parents can now focus all of their energy, attention and love on their remaining child, 9-year-old Nikki, and never again have to worry about dividing it between the two.' To ensure that Lawler, Schneider & Epps does not lose any valuable corporate clients due to the potentially damaging murder, the firm has invested $3 million in a damage control campaign. 'There is always that danger that someone like Beatrice or Frito-Lay would jump to conclusions about our ability to conduct a PR campaign because we killed a young boy,' Epps said. 'We want to make it clear that we are still fully capable of providing them with the best PR imaginable. And we have the color slides and 3-D pie charts to prove it.'","human interest, archive, news, vol 29 issue 08, the onion"
178,Monk Gloats Over Yoga Championship,"I am the serenest!' he says LHASA, TIBET'Employing the brash style that first brought him to prominence, Sri Dhananjai Bikram won the fifth annual International Yogi Competition yesterday with a world-record point total of 873.6. 'I am the serenest!' Bikram shouted to the estimated crowd of 20,000 yoga fans, vigorously pumping his fists. 'No one is serener than Sri Dhananjai Bikram'I am the greatest monk of all time!' Bikram averaged 1.89 breaths a minute during the two-hour competition, nearly .3 fewer than his nearest competitor, second-place finisher and two-time champion Sri Salil 'The Hammer' Gupta. The heavily favored Gupta was upset after the loss. 'I should be able to beat that guy with one lung tied,' Gupta said. 'I'm beside myself right now, and I don't mean trans-bodily.' Bikram got off to a fast start at the Lhasa meet, which like most major competitions, is a six-event affair. In the first event, he attained total consciousness (TC) in just 2 minutes, 34 seconds, and set the tone for the rest of the meet by repeatedly shouting, 'I'm blissful! You blissful?! I'm blissful!' to the other yogis. Bikram, 33, burst onto the international yoga scene with a gold-mandala performance at the 1994 Bhutan Invitational. At that competition he premiered his aggressive style, at one point in the flexibility event sticking his middle toes out at the other yogis. While no prohibition exists against such behavior, according to Yoga League Commissioner Swami Prabhupada, such behavior is generally considered 'un-Buddhalike.' 'I don't care what the critics say,' Bikram said. 'Sri Bikram is just gonna go out there and do Sri Bikram's own yoga thing.' Before the Bhutan meet, Bikram had never placed better than fourth. Many said he had forsaken rigorous training for the celebrity status accorded by his Bhutan win, endorsing Nike's new line of prayer mats and supposedly dating the Hindu goddess Shakti. But his performance this week will regain for him the number one computer ranking and earn him new respect, as well as for his coach Mahananda Vasti, the controversial guru some have called Bikram's 'guru.' 'My special training diet for Bikram of one super-charged, carbo-loaded grain of rice per day was essential to his win,' Vasti said. The defeated Gupta denied that Bikram's taunting was a factor in his inability to attain TC. 'I just wasn't myself today,' Gupta commented. 'I wasn't any self today. I was an egoless particle of the universal no-soul.' In the second event, flexibility, Bikram maintained the lead by supporting himself on his index fingers for the entire 15 minutes while touching the back of his skull to his lower spine. The feat was matched by Gupta, who first used the position at the 1990 Tokyo Zen-Off. 'That's my meditative position of spiritual ecstasy, not his,' remarked Gupta. 'He stole my thunder.' Bikram denied the charge, saying, 'Gupta's been talking like that ever since he was a 3rd century Egyptian slave-owner.' Nevertheless, a strong showing by Gupta in the third event, the shotput, placed him within a lotus petal of the lead at the competition's halfway point. But event number four, the contemplation of unanswerable riddles known as koans, proved the key to victory for Bikram. The koan had long been thought the weak point of his spiritual arsenal, but his response to today's riddle''Show me the face you had before you were born''was reportedly 'extremely illuminative,' according to Commissioner Prabhupada. While koan answers are kept secret from the public for fear of exposing the un-initiated multitudes to the terror of universal truth, insiders claim his answer had Prab-hupada and the two other judges 'highly enlightened.' With the event victory, Bikram built himself a nearly insurmountable lead, one he sustained through the yak-milk churn and breathing events to come away with the upset victory.","world, archive, news, vol 29 issue 08, the onion"
179,114-Year-Old Attributes Longevity to Sheer Random Chance,"MILFORD, WY'Mayor Hammond Forsythe officially declared Monday 'Hazel McCreeley Day,' and why not? After all, if you'd lived through over 41,500 of them, wouldn't you deserve one too? With pomp, circumstance and cake, the oldest living American celebrated the start of the 14th year of her second century of life here amid her friends at the Milford Nursing Home. But make no mistake'old age does not mean old heart! 'What a crock of shit,' re-marked the feisty McCreeley, playfully feigning both inability and unwillingness to blow out even one of her 114 candles. 'What a flaming crock of shit this whole day is˚Äf For the love of Jesus, honor somebody accomplishing something, not someone whose body is spiting its mind by staying alive.' Asked for the secret to her long life, the perky, silver-coifed McCreeley quipped: 'Dumb luck. Do any of you have even a rudimentary understanding of probability? Extrapolate the bell curve of life expectancy for a quarter of a billion people and see for your goddamn selves.' The frisky matriarch continued. 'By probabilistic rights, somebody in America ought to be 119. Only one person being 114 years old is an incredible statistical deviation.' 'Great, I pissed in my diaper again,' wise-cracked the chipper McCreeley, who still has the sense of humor she inherited from her mother, the wife of a pioneer rancher who gave birth to her only child, Hazel, on March 5, 1882, during the administration of Chester A. Arthur. She grew up during the tail-end of the legendary Old West period, graduated high school when Teddy Roosevelt was president, turned 51 one day after the first inauguration of his relative Franklin, and was eligible for Medicare by 18 years when it was first created! Thinking of those times, McCreeley wistfully recalls them as 'a total goddamn blurÅEÄ¶ Everything before this morning is a brain-fart for me.' The bouncy centedecarian has lived in Milford all her life, spending 53 years running the general store which she founded with her husband, Herb. Herb died in 1958 at the age of 79. She has three children, five grandchildren, 11 great-grandchildren and 16 great-great-grandc","local, archive, news, vol 29 issue 08, local"
180,Professional Advice on Garden Hoe Usage From Two Experts,,"local, archive, graphical feature, vol 29 issue 07, local"
181,Kansas Hosts 'Nothing to Happen Here '96',,"local, archive, graphical feature, vol 29 issue 07, local"
182,"Tic Tacs Free of Ticks, Tacks","WASHINGTON'With its vote to adopt a resolution denouncing the freshman's congresswoman behavior, the House of Representatives formally censured Alexandria Ocasio-Cortez Friday for employing the sexist slur 'fucking bitch' in a speech on the House floor the day prior. 'The representative from New York's 14th District is hereby condemned for her unapologetic enunciation of these hateful, abusive words, which not only brought disgrace to this esteemed body but were incredibly demeaning to all womankind,' House Minority Leader Kevin McCarthy said as he read aloud the official rebuke, adding that as a woman herself, Ocasio-Cortez should have known better than to speak aloud the unconscionable term, let alone read it into the Congressional Record. 'Her appalling speech of July 23 does not reflect the values of the United States Congress, nor does it reflect the example we wish to set for our children'especially our daughters. While this body will not ask what prompted her to adopt such unprofessional language, it will require the representative to issue an immediate apology to her colleagues or face further disciplinary action for her misconduct.' In his own words, McCarthy went on to observe that it was too soon to tell just how far back Ocasio-Cortez had set 'young ladies' in Congress with her 'hysterical' outburst.","food, archive, graphical feature, vol 29 issue 07, the onion"
183,"Financial News: Due to Computer Error, You Owe The Onion $47,000",,"economy, archive, graphical feature, vol 29 issue 07, the onion"
184,"Technicians Repair Dole's Circuits, Human-like Casing for Next Primary",,"politics, archive, graphical feature, vol 29 issue 07, politics"
185,What Do You Think?,,"opinion, archive, graphical feature, vol 29 issue 07, the onion"
186,Weather Map,,"archive, weather, graphical feature, vol 29 issue 07, the onion"
187,Behold The Magic Flying Man,"Meet Delta Pilot Frank Gartley People of the Earth! Raise your gaze skyward and BEHOLD! Soaring above you on magical wings of purest silver flies Frank Gartley, the Magic Flying Man! Across the country, over every hill and dale, he takes the wind as his own and lets slip the sundry grasp of gravity! He flies high, he flies free, and he flies alone, as a bird, as a sunbeam, nay, verily, even as a God! Delta Airlines pilot and father of four Frank Gartley, 41, has mastered the powers of flight! Behold the magical wonderment that is the Magic Flying Man! 'It's really nothing special,' says Gartley with the characteristic modesty and good-natured unselfishness traditionally associated with benevolent supernatural beings in the guise of mortals. 'I'm just a guy with a job to do, and I try to do it with a smile.' Though he may downplay his importance, the facts of the matter are undeniable and shine true! He is the Miraculous Flying Man, who marshals magical forces beyond our comprehension to take wing and FLY! And what's more, should fortune smile upon you, you just might be lucky enough to go with him, soaring miles above the earth on a thrill-packed journey to the clouds! 'We put safety first,' Gartley says, describing his amazing voyages through the ether. 'But we always do our best to ensure that each passenger is comfortable and enjoys his flight.' Small wonder it is indeed that passengers should enjoy themselves, when they are in the presence of the mightiest Wizard this earth has ever known! Behold Gartley 's powers! Within his great Temple of the Silver Bird, an enormous statue carved in the likeness of a giant winged beast, there lie many wonders strange and terrible! In Gartley's special chamber, just behind the mighty bird's eyes, he surveys all! Soon all the worshippers will fill the Temple's halls as he prepares to shake loose the hold of earth! Though in the Temple Gartley is called captain, in the hearts of every man, woman and child seated here he is Mighty Wizard Gartley, Master of the Wind! His magic knows no end! Look ye on his works! 'Okay, folks, this is Captain Gartley, and I'll be your pilot today. We are presently preparing for take-off, so please fasten your seatbelts and place all seat-backs and tray tables in their upright, locked positionsÅEÄ¶' So does the Mighty Gartley prepare for his miracles, intoning his magic words with a quiet, confident tone, reciting the litany that will bring Flight! Behold! With a mere twist of a knob, his voice is instantly carried to every room in his chambers, heard by all, though the magic man himself cannot be seen! With a touch of his glorious finger, tiny, flashing dots of otherworldly light shine out in wizardrous glory! With a flick of his finger, the air is filled with a mighty rushing cry of exhaltation, in a voice louder and more wondrous than that of any man! With but the slightest movement o","archive, transportation, news, vol 29 issue 07, the onion"
188,"Cop Kills Own Partner, Vows To Track Self Down","DETROIT, MI'At an emotional press conference yesterday, Detroit police officer John McCullough an-nounced his guilt in the murder of longtime partner Mitch Peterson and vowed not to rest until he tracks himself down. The veteran McCullough, who worked side by side with the slain officer for more than 12 years, promised he would do whatever it takes to bring himself to justice. 'Last Thursday, I senselessly killed my partner and friend, Mitch Peterson, in a Detroit alleyway in cold blood,' a visibly shaken McCullough told the assembled press, friends, and family members. 'Well, I stand before you today to swear that I will not sleep until I find me and make me pay for this brutal crime.' McCullough concluded the press conference by holding up a photograph of himself and pointing. 'I'm coming after you, buddy,' he said. 'And when I do, it'll be the sorriest day of your life.' According to McCullough, at 11:20 p.m., he cornered Peterson and fired six shots into his abdomen and chest. He then raced to the side of his fallen partner and held him in his arms. Said McCullough: 'As Mitch lay there dying, he said to me, 'It's okay, buddy. It's okay. I'm going to a much better place. But promise me just one thing: You'll find the bastard who killed me.'' The hard-nosed McCul-lough has already taken a number of steps to ensure he does not go far. In addition to revoking his driver's license and canceling all his credit cards, he has slashed the tires on his car. 'That should make it a lot more difficult for me to escape,' he said. 'Now I'll have to travel by bus or train, and I'll have a limited supply of money.' McCullough has also posted fliers with his picture on kiosks, on telephone poles, and in store windows throughout Detroit. To increase his chances of catching himself, the beardless McCullough is making sure to shave every day. 'If I grow facial hair, people may not recognize me as the guy from the flier. That would make it a lot harder to nail myself.' 'I gotta get into this guy's head, crawl around for a while,' said McCullough, who has staked out his favorite bars and asked around town about himself. 'I've got to learn his every move.' McCullough is reportedly so consumed with tracking himself down that his boss, Sgt. Dick Thomas, threatened to take him off the case. 'Thomas told me to cool it, or he'll hand the case over to Ramsey,' McCullough said. 'I told him, 'Forget it, Sarge, this guy's mine.'' Even after Thomas threatened to take away his badge, McCullough remained defiant. 'I don't care, Sarge'it's personal,' he said. As confident as McCullough is that he will catch himself, he remains skeptical about what will happen afterwards. 'Sure, I could nail myself today. I know my movements,' he said. 'But the way our justice system works, I'd be out on the streets within hours.' Making McCullough all the more determined is the fact that this is not the first police officer he has killed. 'Five years ago, I shot Mac Schuyler, a damn good cop and a buddy of mine, in the back during a routine robbery investigation,' McCullough said. 'The message is clear: I must be stopped.' No motive for the murder has yet been established, and McCullough himself is puzzled. 'I have no idea why I would do something like this to my own partner and best friend,' he said. 'It just makes no sense at all.' Ironically, Peterson was set to retire in just one week. Added McCullogh: 'I can't wait 'til I get my hands on me.'","local, archive, news, vol 29 issue 07, local"
189,"Hugh Hefner Comes Out of Retirement, Changes Pajamas, Goes Back into Retirement",,"entertainment, archive, graphical feature, vol 29 issue 06, entertainment"
190,Deadly New Virus Found To Be 'Real Squiggly',"Scientists and doctors at Princeton's Institute for Advanced Studies, working around the clock in pursuit of a cure for the mysterious new 'SeloThoxxyn-P Five' virus, yesterday announced the stunning discovery that the virus is 'real squiggly.' The news comes as a surprise to many medical observers who had previously known only that it was 'circle-ish' and 'red with purple spots.' The virus kills humans over a three-day period by causing intense swelling of the neck, tremendous pressure buildup and eventual explosive decapitation, rocketing the severed head distances of up to 50 feet at speeds measured at 95 miles per hour. Though the virus, which can only be transmitted when the human head is inserted in the colon of a black bear, is a top medical priority, yesterday's squiggliness discovery marks the first breakthrough in the search for a cure. 'Now that we have a clearly defined picture of the virus's squiggly nature, we are in a better position to assess and measure its other characteristics, such as its wiggliness and how blobby it is,' Dr. Andover Phlebehausen, Chief Medical Researcher in charge of the team, told reporters. Phlebehausen noted that not only is the virus squiggly, but it is also 73% more squiggly than the microorganic squiggliness average, approaching levels of squiggliness previously thought to exist only in such extra-squiggly things as jellyfish and Gummi Worm˚˚b candy products. The virus has thus been classified not just as squiggly, but what scientists call 'real squiggly.' 'We know that it is squiggly,' the Institute's report states. 'But there is still much to be learned: Is it sticky? Smooshy? How yucko is it? Does it go 'blurp' and, if not, why? If you put salt on it, what happens? If you had two of the viruses in a jar, and you shook the jar, would they fight? We may never know the answers to these questions.' Despite the $10 billion poured into ST-p5, or 'Neck Bomb' as it is commonly known, since mid-December, authorities stress that more funding is needed if the search for a cure is to continue. 'We're very proud of our findings,' Phlebehausen said. 'But we simply cannot do more without an additional, oh, say, $200 billion.' Johns Hopkins's Dr. Jergens Heuyk-Haak agreed. 'Mi-croscopes and those little glass slidey things that go under them are expensive, finely tuned instruments that need to be thrown away and replaced after each use to ensure proper freshness. Then there's the matter of the astronomical fees req","science & technology, archive, news, vol 29 issue 06, the onion"
191,Jesus Free After Killing Hooker,"I am above the law,' He says ST. LOUIS, MO'Jesus the Christ, Son of Yahweh, is free on bond today after being arrested for the murder of Wanda Jimenez, 38, an East Side prostitute. Jesus confessed to the killing at His arraignment yesterday. 'Let he who is without sin cast the first stone,' Jesus said to a hushed crowd of onlookers outside the municipal courthouse after His arraignment. 'Hey, the bitch had it coming.' The judge sympathized, ruling that he had grown to love Jesus through a 36-year-long 'personal relationship' with the Christ cultivated through weekly church services. 'I consider Jesus to be my personal savior,' Judge Havish Greegham said. 'I therefore cannot send Him to jail.' According to police reports, at 1:16 a.m. Friday, Jesus had sex with Jimenez in an alley behind the Paradise Row adult movie theater on King Street. The victim was then beaten brutally about the face, stabbed 17 times in the chest and abdomen with a screwdriver, then strangled. Said Police Detective Harold Trutmand: 'The evidence indicates that Jesus assaulted the victim over a dispute, presumably the result of His refusal to pay for sex.' Christ, 32, is a traveling iconoclastic preacher and healer. He has a long criminal record in his native Middle East, including charges of incitement and heresy filed by the Roman government. He had previously been banned from a local temple by Pharisees for vandalism and public disturbance. He is also known to associate with tax collectors and adulterers. Resurrected three days after His death, Jesus was revealed to be the long-awaited Messiah, or 'Christ,' foretold in the Old Testament. According to official records, this was a holy event that created a new religion and transformed the history of the Western world. 'Christians' today number over one billion. Christians everywhere have come forward in support of Jesus. 'He's my personal savior and I love Him,' a smiling Cindy Hevertsen, 15, said at a rally outside the First Missouri Con-gregational Church. 'And I'm sure God in His love will forgive Him for killing the hooker, or whatever He did.' Added Hevertsen: 'Matthew, Mark, Luke, John, Acts, Romans, 1 Corinthians, 2 Corinthians, Galatians, Ephesians, Philippians, Colossians, 1 Thessalonians, 2 Thessalonians, 1 Timothy, 2 Timothy, Titus, Philemon, Hebrews, James, 1 Peter, 2 Peter, 1 John, 2 John, 3 John, Jude, Revelation.' The difficult role of prosecuting the Son of God has been assigned to County Prosecutor Sam Edlerbet. Outside his downtown office, a mob of 60,000 Christian protesters has backed up traffic for an eight-mile radius. Brandishing placards that read, 'He died for you too, Christ Jailer,' 'Edlerbet, spawn of Satan,' and 'Iscariot, Pilate, Edlerbet'Burn! Burn! Burn!' the protesters create a constant roar of vitriol not unlike a raging hailstorm that permeates the walls and cubicles of every office building in the city. Said Edlerbet: 'I was hired by the County Board Chairman to prosecute illegal activity committed in the County of Brefford, and must put forth my best effort in the performance of that duty.' Though Edlerbet did not admit to being frightened, his co-workers claim he has been 'tense' since the legion of protesters firebombed his car, obliterated his suburban St. Louis home, and promised to 'tear the flesh from his body and feed it to Lucifer's jackals.' Based on Biblical precedent, St. Louis District Attorney Frank Menchett is considering throwing out the charges on the basis of Jesus's holy forgiveness from God. Said Menchett: 'A power superseding that of the State of Missouri is that of the loving grace of a heavenly deity, who may have an authority to forgive, overruling that of the governor of Missouri.' Jesus's summary judgment is set for March 1.","religion, archive, justice, news, vol 29 issue 06, the onion"
192,"Local Harlot Exposes Face, Neck","Nothing was left to the imagination,' says Damascus-area shopkeeper This story originally appeared in the Damascus Herald-Star. The names have been changed to protect the innocent. An area harlot exposed her face and neck to the naked eyes of several area men yesterday, stirring deep within them filthy and sinful desires. The harlot, area seamstress and mother of five Fatma al-Qaawi, was witnessed in the act of removing her protective headgear and veil in the town marketplace, in plain view of the public. According to witnesses' reports, after exposing the men to her brazen display of wanton, uncensored sexuality, al-Qaawi rocked back and forth slightly, allowing her hair to blow gently in the mid-morning breeze, deliberately goading the men into thoughts of hell-spawned lustful abandon. Although she quickly replaced the shawl and veil, the damage had already been done. Experts agree that in doffing her outerwear, the temptress was clearly in league with Satan. Witnesses reported experiencing feelings of rapture, awe and trembling admiration of her beauty, all known effects of succubi sent by Lucifer to suck Heaven's virtue from the souls of men. 'Her hair shone with a thousand shimmering strands of purest gossamer, framing her lovely, nude face with a glory worthy of the raiments of Gabriel,' witness Rafiq al-Jabir said. 'It was clear that she was a powerful succubus, a vassal of demonic spirits from beneath Hell.' Al-Jabir then retreated to a private chamber to scourge his back with merciless flaying in an attempt to quell his spiritual pain. The lust al-Qaawi provoked may have overcome and eternally corrupted the various men who could not avert their eyes in time to avoid glimpsing her exposed shame. Shortly after exposing herself, the harlot was stoned in the public square, saving the town's souls from the risk of growing contamination at the hands of her lurid, sinful perversion of all that is holy. Reports as of press time indicate that many of the witnesses' wives and daughters are currently forsaking their usual regimen of duties and instead singing triumphant hymns of praise and adoration to He Who Rules On High in thanks for the harlot's death. 'The hair, the face, even a slight wedge of skin below the neckline'nothing was left to the imagination,' one anonymous witness said. Shortly after seeing the shocking parade of scantily clad female flesh, the witness was overwhelmed by an intense compulsion to woo the woman, plying her affections with gifts of the finest ointments, vowing his undying devotion and forsaking all others, until the stoning began. 'Her mortal frame was a vessel for damnation's temptresses to walk the earth in human form, leading the righteous away from God, and thus, needed to be brutally broken and cut down by the redemptive hand'the only kind of justice a harlot can know: sheer bloodletting,' said area rug trader Malik al-Faziz, who organized the impromptu stoning by pointing at al-Qaawi and shouting, 'Harlot!' while brandishing a large rock until others came to his aid. Reports indicate that so great was the temptation to sin caused by al-Qaawi's disclosure that 30 or more men felt a need to purify themselves by participating in the woman's stoning, which observers said took less than three minutes. 'I am very sorry that I am related to my late sister, henceforth disowned by my family and referred to only as She Who Cannot Be Named,' said al-Qaawi's youngest sibling Yasmeen in a desperate attempt to restore family honor. The harlot's corpse has been dragged through the streets in accordance with the law and then cut into pieces and fed to crows by her sons, all of whom have written to the town elders begging that their mother's depravity be forever stricken from all public record. 'It is true that we are but lowly whoresons,' a portion of their letter read, 'but we pray that in God's wisdom our grandchildren will not be known as whores-grandchildren.' The Council of Elders is currently debating this request. 'Just seeing her face all naked made me wonder what else she had under those loose flowing robes. Arms? Legs? A writhing, painted torso? I am an unmarried man and have never seen a woman's body'not even in the heathen overseas broadcasts of the demonic women's gymnastics, about which horrible things I have heard whispered in the night,' said one witness, who asked to remain anonymous. 'Yet, from this day forth even my fevered dreams will not be free of my beloved, trouncing trollop, trumpeting the siren song of Satan.' No fewer than 15 stonings and beheadings are expected as a result of the incident. All those who will be killed are confirmed demons.","local, archive, news, vol 29 issue 06, local"
