,Headline,Body text,Meta Tags
230,New Study: Books Don't Take You Anywhere,"WASHINGTON, D.C.' Despite the insistence of librarians and elementary school teachers that books give readers a chance to ' travel to exciting new places'  and ' journey to distant exotic lands,'  a study re-leased by the Department of Education yesterday revealed that books do not take you anywhere. In its lengthy study, the Department made it clear that reading has never been known to transport readers to any place other than the general area in which the reading is actually taking place. It was also disclosed that even these local movements are, in almost every case, voluntary decisions made by the reader and not in any way attached to the reading process. ' People involved in reading often sit quite still trying not to move,'  Department of Education researcher Hannah Morton said. ' In fact, we' ve found that it actually assists readers in processing a text if they are stationary or fixed in one area.'  The study found grade school and junior-high readers particularly susceptible to the travel myths. In one case study, 9-year-old Justin Fisher began reading a fantasy novel by C.S. Lewis under close observation. After 60 minutes, the only travel to occur was a voluntary visit to the kitchen for a snack and two trips to the bathroom, both made because Fisher ' had to go.'  In no way, say researchers, did any of the travel involve evil witches, messianic lions or closet portals to other universes. ' I just stayed in my room without moving that much,'  Fisher said. Another case documented 13-year-old Elizabeth Wer-ner, reading the novel Lord Jim by Joseph Conrad. Fatigued after more than three hours of reading, the disappointed seventh-grader set the book down near her chair, having remained stationary the entire time. Morton, who has read over 15 novels herself, related personal experience to the study' s findings. ' I have a sturdy leather chair that I sit in when I read, and I have always remained in place while engaged in a novel,'  she said. The study noted exceptions to its findings, citing situations in which people read in buses, trains and planes. ' For some, reading can be especially enjoyable on, say, a commercial aircraft,'  Colin Hail of Doubleday Publishing said. ' But even if the reader is in motion while reading, it is clearly not a result of the reading itself, but rather of the moving vehicle.'  Inspired by the study' s findings, many youths are now calling into question the empty promises of library posters and classroom slogans. ' I hate it when you get excited about a distant land and then you don' t go there,'  Fisher said. ' Reading sucks.' ","archive, archive, vol 28 issue 17, the onion"
231,Point-Counterpoint: Reservoir Dogs,"by Chad Johnson, Sophomore"", ""by Dirk Hicks, Junior""""Reservoir Dogs is the Best Movie Ever"", ""Reservoir Dogs is Fucking Awesome"" Reservoir Dogs is the Best Movie Ever by Chad Johnson, Sophomore Let me tell you this: Reservoir Dogs is the best movie ever! It' s everything a good movie should be. You got great characters, very funny dialogue and tons of awesome action. Quentin Tarantino is a god. If I think about all the movies I' ve seen, and I' ve seen a lot, I cannot think of anything better. Star Wars, Blade Runner and A Clockwork Orange are all pretty cool. They' re all great actually. But Reservoir Dogs blows them away. Why? It' s just so fucking cool! For example, it' s told in this totally messed-up order. It starts after the crime is over and then goes backwards. That' s nuts! Like they' re constantly jumping back and forth between flashback and present. The way they introduce each character is by flashing back and showing how they got involved in the crime. I can' t even remember what happened first and what happened last, who knows what and who' s the baddest killer, and I' ve seen the movie over 100 times. Trying to follow the story is really hard sometimes. It' s very complex. I love the scene in the diner where Mr. Pink argues about paying the tip. That' s so funny, ' cause I have friends just like that. Me and my friends will rent it sometimes and watch the movie in the commons area. (Whitman House rules!) We' ll all wear our Reservoir Dogs T-shirts and each take a character and say his lines. Chicks just don' t understand this at all. In conclusion, I just want to say that Reservoir Dogs is the greatest movie ever made. Reservoir Dogs is Fucking Awesome by Dirk Hicks, Junior That dude doesn' t know what he' s talking about. Where he comes off with that opinion is beyond me. Reservoir Dogs is fucking awesome! Harvey Keitel is the baddest dude I' ve ever seen act. And unlike my esteemed colleague, I' ve seen a ton of movies. Three of my favorites are Blade Runner, A Clockwork Orange and Star Wars. Those are some cool movies. But Dogs, as it' s called by people who really fucking love it, like all my friends on my dorm floor (Tremain House kicks ass!), beats them all. It' s like, POW, POW, POW! There are so many guns in that movie, I bet it has more guns than any other movie. When that guy is bleeding in the back of the car, it' s like, damn, I know what it' s like to be shot in the gut. But he' s a cop' a totally bad-ass cop. When the other cops follow him and make a comment about how crazy Mr. Orange is for going undercover, it' s like Tarantino is making fun of police officers in a really sophisticated way. Then, when Mr. Blonde beats up that other cop. He really tortures him bad. I kind of felt bad for him, but then I thought, those are the risks you take if you become a cop. I wanted to beat up a pig once when I got my ID snagged at Duffy' s. I saw Pulp Fiction, but it wasn' t as good as Dogs. Keitel didn' t have a big enough role, and there were too many stories to follow. A good movie has only one story. And the end scene, they' re all pointing guns at each other and they all shoot each other. Where' d he come up with that? That' s fucking awesome!","archive, archive, vol 28 issue 16, the onion"
232,Hobo Clown Slaughters Pig Sidekick,"Hobo clown Moocher the Tramp led a life similar to that of any hobo clown: riding the rails, begging for hand-outs of food and clothing, scavenging for over-sized novelty shoes in trash heaps and entertaining young and old alike. What made Moocher different, however, was the presence of his best friend Hammy the Pig, the trained pet sow he raised from a piglet. Delighting children with her uncanny tricks, Hammy would dance, stand on her hind legs and even juggle multi-colored rubber balls with her snout. The sound of Moocher' s accordion, accompanied by Hammy' s happy squeals and oinks, was always guaranteed to alert children up and down the Sioux City Line that fun was on the way. That is, until last week. ' Due to the current recession, in combination with the onset of winter, Moocher the Tramp is sad to announce that his friend and partner, Hammy the Pig, has been slaughtered, filleted, and stored as foodstuffs,'  a press release from Moocher' s agent said. ' I know children are aghast at what I have done,'  Moocher said to the assembled media. ' But they don' t understand what it' s like to be a hobo clown these days. The poverty, cold, and unsympathetic brakemen can be unbearable. For a homeless vagrant to go on supporting a 500-pound sow under such conditions is just too much to ask.'  A mere 10 inches long when Moocher first began training his animal friend, the rotund Hammy had grown to 504 pounds when she was slaughtered for meat last week at age six. ' Those were six good years,'  Moocher said. ' Believe me, when you' ve got empty pockets and find yourself huddling for warmth on a freight car outside of Fargo, a sow that size starts looking less and less like a humorous sidekick and more and more like a couple months worth of pork.'  Hammy, whose slaughtered corpse yielded Moocher nearly 200 pounds of sausage, ham, ribs, pork patties, bacon, chitlins, pig' s feet (pickled) and head cheese, may be gone, but she will not be forgotten. ' I have in my left pocket a memento,'  said Moocher, his painted-on frown all the more tragic and emotionally evocative for the experience of his recent loss. Pulling out a small plastic-wrapped bundle, he said, ' This is all that' s left of Hammy. It' s my lucky pork chop, and it will be a part of every magic act I perform from now until the day of my death.'  The public may be reeling from Moocher' s decision to end his six-year partnership with Hammy the Pig, but who is really to blame for this tragedy? We must ask ourselves, is it a hobo clown trying to survive on the railways? Or is it the sad, cruel legacy of Reagan' s America? For Moocher, a single tear trailing down his stubbled, painted face, there can perhaps be no answer. The only solace is a few more more months of food and one fewer friend. The New York Times contributed to this story.","archive, archive, vol 28 issue 16, the onion"
233,,"On seas of blood we now set forth With blades of fear we gut and gorge We are the terror of the North Formed in Odin' s fiery forge. Beat them! Rape them! Blood! Blood! Blood! ITHACA, NY (AP)' This is a translation of just one of the verses which will replace Cornell University' s current fight song when Baron Kurt Von Gottsblüdiner takes over possession of the college on January 1, 1996. Cash-starved New York State put the land grant portion of the Ivy League school up for sale in a last-ditch effort to raise money for the state university system. The privately held portion soon followed suit, bowing to both pressure from Governor George Pataki and fear of pillaging on the part of the baron' s hordes. ' It' ll take some getting used to, but I think New York is going to love it,'  Pataki said. ' Making Cornell a barony will not only save our education system, but create a unique, laboratory-like opportunity for historians to study the effects of random tyranny and senseless violence on fresh-faced, upper middle-class college students.'  Baron Von Gottsblüdiner used funds from his inestimable family fortune to purchase Cornell, which is located in the small, isolated town of Ithaca and surrounded by deep natural gor-ges. ' It can be sealed like the turtle' s shell and de-fended like a hornet' s nest,'  Von Gottsblüdiner said. The Baron, who negotiated with the university this summer and began processing the legal work in October, has promised many changes for the Cornell students. ' Welcome Week'  will be replaced by a series of duels between male freshmen and the Baron' s legendary ' Horde of Skulls.'  Losers will have their heads affixed to pikes around the mall while winners will be indentured to the horde and trained for combat. Chancellor Vance Elkye told reporters that the new freshman placement system would serve as a guarantee that Cornell would remain as selective as possible. For incoming women students, there will be a lengthy test of purity involving relics of the Virgin Mary' s sheets which are said to turn black over the wombs of soiled women. Virgins will repor-tedly be sequest-ered in the new stronghold of Ris-ley Hall, while those of inferior moral stature will be set to work in the fields next to the art museum. Those fields will, in fact, see a lot of action, as English and math requirements will be replaced with a 60-hour per week ' Serfdom Re-quirement'  which will teach the value of sowing, reaping and submitting to harsh and unfair taxation. Students in the art and architecture departments have already been set to work building a frescoed chapel in the center of campus. When finished, it will be the tallest building on campus, featuring a 400-foot baroque spire. ' Its purpose is to bring their sinful toiling bodies and my majesty closer to the face of God,'  Gotts-blüdiner said. Elyke said that despite the initial difficulties of re-adjustment, students can rest assured that the Cornell administration is overseeing all changes and will ensure that the university' s commitment to education and di-versity re-mains un-changed. Elkye ensured reporters that the hairshirt he and other administrators were wearing was ' good insulation.'  Not everyone in Ithaca has taken to feudalism like the Cornell administration, though. Area merchants have complained that members of the horde are already causing significant property damage with their nightly raids. ' Three times they' ve come in here and set fire to the sweatshirts,'  said Tom Sklar, owner of Kampus Kaboodles. ' And they blood-eagled my best clerk.'  The blood eagle is a favorite battle ritual of the horde, and involves pulling the lungs of your enemy through his back and flinging them over his shoulders, creating an eagle shape. In response to complaints, captain Gustaf Lieb-fraumurter issued a statement ex-plaining the Ba-ron' s position on the practice raids. ' This spring we will lead a glorious assault on the god-less duchy of SUNY-Bing-ham-ton,'  the statement read. ' No virgin will be left untouched, no field unscarred and the riches of their merchants will be showered upon us.'  Liebfraumurter ex-plained that the loot taken from ' the scum and villainy of Binghamton'  would more than compensate for any loss of life or damage done to local stores and fields.","archive, archive, vol 28 issue 16, the onion"
234,Student Slacks Off Due to Post-Coital Lethargy,"It' s been more than a little sluggish around university senior Eric Wheeler' s apartment these days. Work isn' t getting done. Classes are being skipped. And assignments have piled up. And all for good reason. For the first time in 16 months, Wheeler is engaging in sexual intercourse. The sudden burst of sexual energy has drained him of his motivation for all other pursuits' not that he' s complaining. ' I' m having a hard time getting interested in anything else these days,'  Wheeler says from his couch, wearing nothing but sweatpants and a sweatshirt. ' It' s 3 p.m. right now and I haven' t done a thing all day' except of course have sex this morning. That was excellent.'  He has not attended a morning lecture since he and Scrole consummated their physical relationship last month, and is in danger of failing two other classes for which he has neglected to hand in papers. When he does go to class, he doesn' t take notes, nor does he participate in discussion sections. Says Wheeler: ' I' m getting some action.'  While girlfriend Debbie Scrole has seemingly had no trouble adjusting to an active sex life, Wheeler can only sit around, nap on the couch, and occasionally get up to prepare a can of ravioli, which he has taken to eating right out of the can rather than preparing it on the stove. Wheeler had spent the past year and a half listlessly dating and finding sexual satisfaction only through masturbation' a habit in which he had been indulging in with alarming frequency. His lack of sexual activity did, however, contribute to a marked improvement in his academic perfromance. He earned a 3.4 grade point average during the three semesters he was not engaging in intercourse. Before that, when he was having an on-again off-again relationship with his upstairs neighbor Amy, his GPA was 2.7. ' Eric needs to not let sex be the only determining factor in his academic studies,'  says Dr. Patricia Molling, associate dean of academic affairs. ' While we have made exceptions in the past for those who have endured lengthy dry spells, there' s usually a two-year minimum before it makes it to my desk.'  At his current pace, Wheeler will earn a 1.9 GPA, an all-time low for a student who was once called ' promising'  by an undergraduate advisor. Others in the university administration see this radical drop-off in performance as a major strike against graduate school acceptance. Admissions officers across the nation will only acknowledge post-coital lethargy with trepidation. ' Only the most forgiving of admissions officials would look past such a drop-off,'  says Lynn Fulton, Emory University' s Dean of Admissions. ' But if Mr. Wheeler did apply here, we would of course factor in the reason for the bad grades, like we do with other extraordinary circumstances, like family tragedy and life-threatening sickness.'  Experts anticipate that once the novelty of the sexual activity wears off, Wheeler will regain academic focus' if it isn' t too late. Failing more than two classes would put Wheeler on academic probation' meaning suspension for a semester. Scrole, who claims to be energized, not drained, by the intercourse, doesn' t think it will go that far. ' He has already gone from two to three times a night to one or two,'  she says.","local, archive, news, vol 28 issue 15, local"
235,"Hey Ruperd Murdach, Go Back to Austria!","The Outside Scoop Item! Fox recently had a name change contest for their smutty show Too Something. Well, I cast my vote for Too Smutty for Decent Americans! How do you like that, Ruperd Murdach? That sort of stuff may play in the Austrian homeland, but not in the good old USA! Tempest Bledsoe (no relation to smoking-hot New England Patriots quarterback Drew Bledsoe), Oprah Winfrey Larry King and Phil Donahue all have their own talk shows! Is it me, or can anyone get a talk show these days? If Yoko Ono married Imogene Coco, then she' d be Yoko Coco! Oh, wouldn' t that be a stitch. It' s too bad that the prospect of two women marrying flies in the face of Christian law; otherwise we' d have a doozy of a time laughing at the rhyming name! Item! Woody Allen has a new movie coming out. Word on it is that he has dipped into his past with Rutger Hauer to make a comedy-action movie the way only Woody can! Apparently, the story is based on a little mix-up he and Rutger had with the mob in the early ' 70s. I haven' t heard details yet, but you can be sure that it' s hi-larious! Woody, that' s what you get for marrying Frank Sinatra' s wife! Item! Leggy Sigourney Weaver may still have a few tricks up her sleeve! A little bird told me she' s going to switch directions and star in a science fiction movie about aliens. No, I don' t mean from south of the border! These aliens live in outer space and have two mouths. ' The better to kiss you with, my dear!'  Item! It' s the battle of brainy cars! At a recent car and truck show, attendees were delighted to find both KITT (from Knight Rider) and Viper (from Viper). I have it on good authority, though, that KITT wasn' t as pleased as the fans, though. Apparently, the prima donna automobile was fit to be tied at the prospect of having to share the road with this young buck of a car. Hey KITT! Cool your engine block! In the Heard It On the Grapevine category, I heard that, before he died, Bill Bixby completed a TV movie with him as all three of his characters: David (The Hulk) Banner, Eddie' s father, and that other guy he played. Oh, I would kill my mom to get a copy of that on video! (Sorry mom!) Day 2609 without any news from ever-so-reclusive Joseph Cotten. What' s the matter, Joseph? Is there anything I can do to bring you out of hiding? I make great lasagna. Hey, did anyone besides me see that great touchdown in the Bears/Packers game? It was phenomenal. I mean, he had the ball, he ran with the ball, and then he dove over the guy into the end zone, and he still had the ball! TOUCHDOWN! I mean, neither one of them is my team or anything, but boy, that was really something to watch. It was like poetry without any words. America mourns another loss, this time in the political arena. Menachem Begin, leader, lover of justice, and nice man died a few weeks ago, from a head wound suffered when a safe fell on his head. He was a president somewhere, and he will be missed. Everybody' s doin'  the Kookamunga Twist! At all-night parties held in the country, kids are putting on dance records known as ' techno'  and doing a new dance called, that' s right, the Kookamunga Twist! The parties, called ' raves,'  go on all night, sometimes until three or four. Sounds fun, guys. Can I come over and give it a try? Finally, I' ll be spending the holidays in Alexandria, Virginia. I' ll keep you posted on the star sightings. I' m sure they' ll all be out on the promenade. You gotta love show business!","archive, archive, vol 28 issue 15, the onion"
236,Snotty Teenage Girls Convene for World Summit,"OSLO, NORWAY' Delegations of snotty teenage girls descended upon the Norwegian capital from all over the world this past weekend, gathering for a historic five-day summit. The Inter-national Conference of Pretty and Popular Girls, which features representatives from 112 nations, will address the critical issues facing snotty girls across the globe, including boys, dressing cool and the mall. According to U.S. delegate Jenny Reiner, a 15-year-old from Miami, the primary goal of the ICPPGs is the elimination of all lameness by the year 2000. ' The current levels are way too high,'  said Reiner, who also heads the conference' s Sub-Committee on Make-up, Hair Spray and Scrunchies. ' All across the world, there' s just so much of it' gym class, reading, outfits that don' t match' I' m concerned.'  Reiner herself was recently affected by lameness when her parents took her and her two siblings on a family vacation. ' We went to Disneyworld and went on all these rides and stayed at this hotel together,'  Reiner said. ' It was so gay.'  Reiner still has not told her friends about the trip. Another major issue the summit hopes to address is uncool girls who think they' re you' re friend but really aren' t. ' This girl Xiao Bu always follows me around school and calls me up on weekends to do stuff,'  Chinese delegate Hsiao Chang, 14, said. ' And she' s a total loser. Nobody wants to be friends with her, but she always hangs around me' it' s totally embarrassing.'  According to recent statistics, across the globe, over 465 million ugly, uncool girls follow cool girls around, a 35% rise since 1980. While the world' s delegations have generally gotten along well, the conference has not been without its share of strife. Yesterday afternoon, during a multinational outing to an Oslo mall, Dutch representative Kari Olgstaad told the Ivory Coast' s Ngomii M' gunda that several of the Russian girls looked fat. She also told M' gunda she ' totally hates'  Libyan delegate Baszula Khalim. Minutes later, M' gunda told Khalim what Olgstaad said about her, even though she swore not to say anything. M' gunda also told Peru' s Juana Santos, who told Olgstaad that M' gunda said something, even though she promised to keep it a secret. ' I guess I shouldn' t have trusted her,'  Olgstaad said. She added that M' gunda' s native Bantu language is ' really stupid'  and that her home continent of Africa is ' totally poor.'  When notified of the multi-national squabbling, conference leader Kerri Hayes of Canada stepped in and issued the following statement: ' Guys, stop fighting! You' re ruining the summit!'  Seventeen editor Debi Fox, one of thousands covering the world conference, praised the delegates. ' These are teens of the ' 90s,'  she said. ' They' re smart, sassy and on-the-go!'  Fox says Seventeen will provide full coverage of the summit in its January issue, including a colorful, 14-page photo spread titled ' Fresh Faces,'  featuring a multi-racial collection of thin, clear-skinned teens wearing the latest fashions in playful settings.","politics, archive, news, vol 28 issue 15, politics"
237,Crazy Rat Will Do Anything To Survive,"As the saying goes, you can' t keep a good man down. Or, in this case, a good rat! Despite pesticides, traps, flooding, a constant lack of food and the universal hatred of almost all other life forms, Tootho the Rat just refuses to die! Will this toothsome rodent eat and do absolutely anything to survive? You bet he will! Tootho, a wild, disease-ridden 2-year-old rat from the urban hellhole known as subterranean Manhattan, has been impressing everyone from subway patrons to municipal sewage workers with his unflappable determination. Tootho may be a flea-covered vermin with a 30-foot tapeworm in his lower digestive tract, but when it comes to making it through one more day in the city he loves, he has a look in his eyes that seems to say, ' I demand more food sources.'  ' We' ve seen him do just about everything: eat garbage, swim through raw human fecal matter, eat other rats,'  says Jake Dones, a trash disposal worker. ' I once even saw him eat the eyes out of a dead wino.'  Fellow city employee Karl Pzcyszny was equally impressed with the loathsome rodent' s tremendous will to live. ' We' ve thrown everything we' ve got against him' poison gas bombs, death powder capsules, hidden steel traps, trained attack terriers' but he still shows up every day, ready to eat,'  Pzcyszny says. Ellen Burgess, a single mother and head of a homeless family of four, adds: ' You know what we saw Tootho eat the other day? You' re not going to believe it, but he ate a shoe!'  But what exactly is it that drives Tootho the Rat, giving him the stamina and tenacity to keep on keepin'  on day in and day out, never ceasing in his quest for survival? According to Clark Newman, head of New York' s De-partment of Sanitation, the answer may be simpler than it seems. ' The way we see it, Tootho is motivated largely by an instinctive urge to seek out a food supply, produce offspring, and succeed in the process we know as natural selection,'  he says. ' To the best of my knowledge, humans are motivated exactly the same way.'  But how long can he keep it up? He might end up chewing rubber matting, building nests out of medical waste, and impregnating female rats at an explosive rate well into the 21st century! He' s that determined. ' These vagabond shoes are leaving today! I' ll make a brand new start of it in ol'  New York!'  Tootho said at a press conference. ' The Big Apple! The Great White Way! I can see those neon lights on Broadway, baby! It' s NYC for me, sweetheart! There ain' t no city like New York City! Kiss me! Kiss me! If I can make it there, I' ll make it anywhere! I' m headin'  straight to the top, mama! Straight to the top! Watch me hitch my wagon to a star!'  After bowing repeatedly and blowing kisses to the assembled press, Tootho then scurried into a sewer pipe, where he proceeded to tear the rubber sealant off a septic tank run-off valve, gnawing vigorously at its coarse black surface while being drenched in sickening, poisonous effluvient.","archive, archive, vol 28 issue 14, the onion"
238,Government Issues Citizens Official 'Screw You' Packet,"All Federal Bureaucracy Consolidated Into One Convenient Mailing WASHINGTON' In a move designed to streamline government bureaucracy and better serve the population, an official Screw You Packet will be offered to all U.S. citizens, Clinton administration officials announced at a press conference earlier this week. The packet, which is to be distributed in conjunction with 1995 federal tax forms, has been developed to consolidate all the disparate methods of bureaucratic hassle and degradation that the government systematically dispenses to the citizenry into one handy, 9X12 envelope. ' The compact packet has been designed to be user-friendly and intuitive,'  said Sen. Charles Hankson (R-GA), who spearheaded the Screw You project through Congress. ' Simple in-structions and easy-to-remember acro-nyms make the filing process as quick and painless as possible.'  In a user-friendly package, easy-to-understand forms will guide individuals through the quagmire of government red tape associated with the process of dealing with the federal government. Filing the Screw You Packet is mandatory and easy. Here' s how: The first step in using the Screw You Packet is to calculate your Economic Mobility Factor (EMF) via the easy-to-use EMF 1138 calculation sheet included in the packet. Those with an Economic Mobility Factor of 90 or above may mail or fax forms SC0089' L and SC0065' dd to their local Screw You EMF Processing Center (SYEMFPC). Those in the EMF 90+ range who are unable to mail or fax in their forms may drop them off at SYEMFPC kiosks set up at post offices, public libraries and federal prisons in their vicinity. The Screw You Post-Deadline Enforcement Facility, a level-five Citizens Outreach Center (COC), has been designed to aid and safely house all citizens who have failed to file their EMF 1138 forms. To access the COC operator designated for your nine-digit zip code area, complete forms SC00X349' B and SC00X289' L in the packet and send them along with forms SC01P349' B, SC89F349' C, TL89' G349' GG, JK7f9, 39847' 2' B (dd' f) and SCIDUJE89 to a level-eight Citizen Outreach Facil-itator in your time zone. Those with an EMF of 30 or below will have the added convenience of filing their EMF 1138 forms after Citizens Ou-t-reach Re-loca-tion Trans-port (CO-RT) relocates them to the newly constructed housing and work environments in the Northern Alas-ka Moun-tain Range, just miles from the Arctic Circle. Those unable to file forms after relocation may submit them to a Citizen' s Out-reach Repre-sentative dur-ing midnight pa-trols and interrogations. Those with an EMF between 30 and 90 must submit their forms in person to a Screw You EMF Processing Center Clerk (SYEMFPCC). Appli-cants will meet with the SYEMFPCC and should arrange appointments via the State Application Auditing Appoint-ment Bureau (SAAAB). Once an ap-point-ment date has been set by the SAAAB, a Screw You Appoint-ment Con-fir-mation Card (SYA' CC' 842) will be mailed in three to four days. Upon receipt of the SYACC842, applicants will be required to register the appointment with the Screw You Local Appointment Registry Bureau within 48 hours of the receipt of the SYACC-842. Failure to register the appointment within the 48-hour period will result in a fine automatically added to their estimated SYEMF-1138 quotient. The amount of said fine can be determined by looking up an appropriate fine on the Screw You Fine/ Penalty Schedule 565612 (SYF/PS565612), which is available at the local Department of Fiduciary Adjustments (DFA). If there is no DFA in the applicant' s immediate Screw You zone, district, state or township, the applicant may contact the Federal Department of Fiduciary Adjustments in Washington, D.C., and speak to a Citizen' s Outreach Representative who will look up the predetermined fine on SYF/PS565612. Please note that there is a $50 processing fee for any and all telephone queries to the FDFA. Those wishing to charge the $50 fee can do so by mailing three copies of the SYEMF-1138, KSJU' 387' SK, SKSP' 90-EZ, and SC'  2389, with computer code 0101010 00010010101010101010101010101010 001000011011010101010101010101010101010010 and ACC-842, and forward them to the Federal Depart-ment of Fiduciary Adjust-ments Po-stal Pro-cessing Cen-ter (FDFA-PPC) in Boulder, CO. Forms re-ceived by the FDFAPPC will be pro-cessed and re-turned to applicants within six to eight weeks. Those who wish to receive forms sent to the FDFA-PPC in less than six to eight weeks may file a Fiduciary Cal-culation Acceleration Form 9056 (FCAF-9056) at their local SYEMFPC. FCAF-9056 forms will be dispensed between the hours of 7:45 a.m. and 8:45 a.m. and are distributed on a first come, first served basis. Completed forms should be returned to the FDFA in Washington, D.C. All FCAF-9056 forms that have not cleared authentication via the FDFA in Washington, D.C., will be rendered null and void and will not be forwarded to the FDFAPPC in Boulder. Applicants who misdirect their FCAF-9056 forms will incur a $10 per SYEMF-1138 factor fine. The fine must be paid within 36 hours or applicant will be subject to house arrest and strip-searched by the Armed Outreach Response Team (AORT), an independently operated division of the Screw You Outreach Con-sortium (SYOC).","archive, archive, vol 28 issue 14, the onion"
239,Shaggy Dog Too Late to Cheer Up Dying Boy,"BOSTON' Terminally ill 5-year-old Timmy McWinn, formerly of Medford, MA, had one wish before his tragic death last week: to be visited one last time by Bruiser, the McWinn family' s loyal and devoted English Sheepdog. Bruiser was McWinn' s companion and best friend during the better part of his short life. Unfortunately, the lumbering, lovable canine did not arrive in time to cheer up Timmy, and instead of making his last moments on Earth more bearable, he merely added to the uncontrollable agony and horror the boy felt during his final death throes. ' Bruiser was Timmy' s best pal and play friend,'  Timmy' s father, James McWinn said. ' He provided him with his only real moments of joy. So when we accidentally left the dog behind after a family trip to Canada, Timmy was understandably heartbroken.'  McWinn' s condition worsened after returning from Canada, victimized by a degenerative brain disease which slowly ate away at his mind. Doctors could find no cure, leaving Jimmy with one dream and one dream only: that one day, before he left this earth, he would once again hold Bruiser in his tiny arms. Despite flyers, mailings, inquiries with Canadian mounted police and a posted reward, the McWinns'  efforts to locate Bruiser roundly failed. No word of the sheepdog' s whereabouts came to the anxious family. ' We' d given up hope,'  McWinn said. ' Until one day, well, I guess what you' d have to call a miracle occurred.'  According to McWinn, sketchy reports began to trickle in that a dog matching Bruiser' s description had been spotted making its way across the country to where the dying Timmy lay. Bruiser, driven only by his love, was making his way across a continent, just to be with his pal Timmy again. The McWinns, as well as the hospital staff and a crowd of well-wishing onlookers, were overjoyed when a weathered, weary Bruiser arrived in the parking lot of Children' s Hospital. Eagerly, the group rushed Bruiser to be at Timmy' s side, but it was too late. ' Timmy was still alive, but his higher brain functions had deteriorated to the point where he could not recognize the dog,'  said Dr. Dan Pangloss, McWinn' s physician. ' When he saw the large dog' s slavering jaws, he felt only one thing' stark, heart-stopping terror.'  Timmy began screaming what onlookers originally mistook for cries of joy. Only after several minutes could they make out the child' s actual words. ' He was yelling, ' Get it off me! Get it off me! Make giant monster go away!' '  nurse Ellen Bram said. ' I tried to push the dog closer to Timmy' s failing eyes so he could make out the dog' s face, but he only screamed louder, calling on mommy to save him from the hungry, hairy demon. I' ll never forget how his little voice trilled into a macabre falsetto of sheer, unbridled agony.'  Timmy' s eyes rolled up into his head, and his diminutive body was racked by a series of painful convulsions. Within moments, and well before the dog could be removed, he was dead. ' It' s safe to say his death could not have been more horrific,'  a hospital spokeswoman said. Bruiser was immediately shot, and the dog' s corpse beheaded for laboratory testing.","local, archive, news, vol 28 issue 14, local"
240,Area Beatnik Digs That Crazy Bebop,"Jack Corso is not your typical young American. While most 23-year-olds these days are busy starting families and buying homes in the ' suburbs,'  Corso spends most of his time ' hanging out'  in jazz clubs with his friends, listening to the music of Negroes. Corso is one of the ' beatniks,'  a rebellious group of youngsters about whom everyone from neighborhood priests to the President has expressed concern. Popularized by Maynard G. Krebs in CBS-TV' s hit comedy Dobie Gillis, the beatnik is emerging as an alarming shadow figure in American society. So who exactly are they? And what do they want? With Corso' s mimeographed book of poetry, ' Hipster Incantations,'  selling nearly 20 copies at a local bookstore, he' s as good a subject as any for an up-close look at America' s new ' Beat Generation.'  We meet up with Corso at his apartment, or ' pad.'  ' What' s happening, daddies?'  Corso asks as he emerges from the darkness. His attire is as strange as his lingo. Clad in a black beret, turtleneck and sandals, Corso cuts quite an off-the-wall figure. Add a goatee, dark sunglasses, and a necklace made of tiny shells, and he' s downright ' out there.'  Before long, we' re off to ' dig some sounds' ' ' beatnik slang for listening to music' at Corso' s favorite hangout, the Pussycat Lounge. As he lopes along the sidewalk, Corso re-members the moment he first heard the music of Miles Davis, a popular jazz musician. ' I was hustling down this very street, man, cold and broke, when this blazing trumpet hit me full in the face,'  he says. Corso describes the experience as ' heavy.'  After Corso borrows a little ' bread'  from our photographer to buy a ticket, we' re inside the nightclub. Corso is immediately surrounded by a crowd of bebop people, whom he affectionately refers to as ' hipsters, flipsters, and all the hot sisters.'  His easy-going attitude helps him associate with everybody in the club, including several Negroes. Club owner Vince Stein is eager to talk about his most popular patron. ' He' s a poet and a tramp, a prince and a fool, and his mama don' t know where he' s at,'  Stein says. ' Plus, I can pass off my worst port for claret and he don' t know the difference.'  Although Corso is devoted to the wild pleasures of his beat existence, he admits that he' s lost several close friends over the years. ' Sammy. Darla. Crazy Neil. Where have they gone? Tumbled out onto America' s highways, like charcoal briquets tumbling out of their sad crinkly sack,'  he muses. Once we are seated at the table, Corso wastes no time in rolling thin black cigarettes and questioning my belief in the American establishment. I' m trying to convince him my hometown is Cleveland, not ' No-wheresville,'  as he claims, when the jazz kicks in. The effect of the bebop is instantaneous. Corso' s lips curl back at the shrieking trumpets, and his limbs flail with the thumping of the drums. A fusillade of fingersnaps fly from his hands. As the band nears climax, Corso leaps out of the chair, spouting his poetic praise. ' Blow, man, blow! Gettin'  hot, at the spot, where the haves and have-nots, gather to dig the sound, goin'  crazy un-der-ground!'  he cries. Well, all right, then. You don' t have to understand Jack Corso to realize that his strange ways and lifestyle undermine the American way. This article was originally published in Entertainment Weekly magazine in March of 1994.","local, archive, news, vol 28 issue 14, local"
